distance id optim_v-1 optim_v-2 optim_v-3 optim_v-4 optim_v-5 optim_v-6 optim_v-7 optim_v-8 optim_v-9 optim_v-10 optim_v-11 optim_v-12 optim_v-13 optim_v-14 optim_v-15 optim_v-16 
0.866959 5924 0.2183608 0.1743379 0.6915982 0.4191946 0.2060426 0.7428377 0.02136457 0.007483255 0.01870075 0.1298332 0.4949428 0.7051446 0.807131 0.4921327 0.06109901 0.7979018 
0.6208257 5925 0.2161163 0.171967 0.6935841 0.4175268 0.2066342 0.7420992 0.02142592 0.004633159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065772 0.4935459 0.05840288 0.7973225 
0.659759 5926 0.2161173 0.171967 0.6935841 0.4175268 0.2066342 0.7420992 0.02142592 0.004633159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065772 0.4935459 0.05840288 0.7973225 
0.660159 5927 0.2161153 0.171967 0.6935841 0.4175268 0.2066342 0.7420992 0.02142592 0.004633159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065772 0.4935459 0.05840288 0.7973225 
0.7624257 5928 0.2161163 0.171968 0.6935841 0.4175268 0.2066342 0.7420992 0.02142592 0.004633159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065772 0.4935459 0.05840288 0.7973225 
0.762559 5929 0.2161163 0.171966 0.6935841 0.4175268 0.2066342 0.7420992 0.02142592 0.004633159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065772 0.4935459 0.05840288 0.7973225 
0.619759 5930 0.2161163 0.171967 0.6935851 0.4175268 0.2066342 0.7420992 0.02142592 0.004633159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065772 0.4935459 0.05840288 0.7973225 
0.6216257 5931 0.2161163 0.171967 0.6935831 0.4175268 0.2066342 0.7420992 0.02142592 0.004633159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065772 0.4935459 0.05840288 0.7973225 
0.764959 5932 0.2161163 0.171967 0.6935841 0.4175278 0.2066342 0.7420992 0.02142592 0.004633159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065772 0.4935459 0.05840288 0.7973225 
0.6606924 5933 0.2161163 0.171967 0.6935841 0.4175258 0.2066342 0.7420992 0.02142592 0.004633159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065772 0.4935459 0.05840288 0.7973225 
0.622159 5934 0.2161163 0.171967 0.6935841 0.4175268 0.2066352 0.7420992 0.02142592 0.004633159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065772 0.4935459 0.05840288 0.7973225 
0.6586924 5935 0.2161163 0.171967 0.6935841 0.4175268 0.2066332 0.7420992 0.02142592 0.004633159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065772 0.4935459 0.05840288 0.7973225 
0.763359 5936 0.2161163 0.171967 0.6935841 0.4175268 0.2066342 0.7421002 0.02142592 0.004633159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065772 0.4935459 0.05840288 0.7973225 
0.7622924 5937 0.2161163 0.171967 0.6935841 0.4175268 0.2066342 0.7420982 0.02142592 0.004633159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065772 0.4935459 0.05840288 0.7973225 
0.6162924 5938 0.2161163 0.171967 0.6935841 0.4175268 0.2066342 0.7420992 0.02142692 0.004633159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065772 0.4935459 0.05840288 0.7973225 
0.759759 5939 0.2161163 0.171967 0.6935841 0.4175268 0.2066342 0.7420992 0.02142492 0.004633159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065772 0.4935459 0.05840288 0.7973225 
0.759759 5940 0.2161163 0.171967 0.6935841 0.4175268 0.2066342 0.7420992 0.02142592 0.004634159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065772 0.4935459 0.05840288 0.7973225 
0.7572257 5941 0.2161163 0.171967 0.6935841 0.4175268 0.2066342 0.7420992 0.02142592 0.004632159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065772 0.4935459 0.05840288 0.7973225 
0.7580257 5942 0.2161163 0.171967 0.6935841 0.4175268 0.2066342 0.7420992 0.02142592 0.004633159 0.01588387 0.1273344 0.4934925 0.7042979 0.8065772 0.4935459 0.05840288 0.7973225 
0.757759 5943 0.2161163 0.171967 0.6935841 0.4175268 0.2066342 0.7420992 0.02142592 0.004633159 0.01588187 0.1273344 0.4934925 0.7042979 0.8065772 0.4935459 0.05840288 0.7973225 
0.758959 5944 0.2161163 0.171967 0.6935841 0.4175268 0.2066342 0.7420992 0.02142592 0.004633159 0.01588287 0.1273354 0.4934925 0.7042979 0.8065772 0.4935459 0.05840288 0.7973225 
0.7578924 5945 0.2161163 0.171967 0.6935841 0.4175268 0.2066342 0.7420992 0.02142592 0.004633159 0.01588287 0.1273334 0.4934925 0.7042979 0.8065772 0.4935459 0.05840288 0.7973225 
0.6498924 5946 0.2161163 0.171967 0.6935841 0.4175268 0.2066342 0.7420992 0.02142592 0.004633159 0.01588287 0.1273344 0.4934935 0.7042979 0.8065772 0.4935459 0.05840288 0.7973225 
0.7532257 5947 0.2161163 0.171967 0.6935841 0.4175268 0.2066342 0.7420992 0.02142592 0.004633159 0.01588287 0.1273344 0.4934915 0.7042979 0.8065772 0.4935459 0.05840288 0.7973225 
0.757359 5948 0.2161163 0.171967 0.6935841 0.4175268 0.2066342 0.7420992 0.02142592 0.004633159 0.01588287 0.1273344 0.4934925 0.7042989 0.8065772 0.4935459 0.05840288 0.7973225 
0.7546924 5949 0.2161163 0.171967 0.6935841 0.4175268 0.2066342 0.7420992 0.02142592 0.004633159 0.01588287 0.1273344 0.4934925 0.7042969 0.8065772 0.4935459 0.05840288 0.7973225 
0.6116257 5950 0.2161163 0.171967 0.6935841 0.4175268 0.2066342 0.7420992 0.02142592 0.004633159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065782 0.4935459 0.05840288 0.7973225 
0.610959 5951 0.2161163 0.171967 0.6935841 0.4175268 0.2066342 0.7420992 0.02142592 0.004633159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065762 0.4935459 0.05840288 0.7973225 
0.7578924 5952 0.2161163 0.171967 0.6935841 0.4175268 0.2066342 0.7420992 0.02142592 0.004633159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065772 0.4935469 0.05840288 0.7973225 
0.757759 5953 0.2161163 0.171967 0.6935841 0.4175268 0.2066342 0.7420992 0.02142592 0.004633159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065772 0.4935449 0.05840288 0.7973225 
0.754159 5954 0.2161163 0.171967 0.6935841 0.4175268 0.2066342 0.7420992 0.02142592 0.004633159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065772 0.4935459 0.05840388 0.7973225 
0.6108257 5955 0.2161163 0.171967 0.6935841 0.4175268 0.2066342 0.7420992 0.02142592 0.004633159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065772 0.4935459 0.05840188 0.7973225 
0.6514924 5956 0.2161163 0.171967 0.6935841 0.4175268 0.2066342 0.7420992 0.02142592 0.004633159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065772 0.4935459 0.05840288 0.7973235 
0.6512257 5957 0.2161163 0.171967 0.6935841 0.4175268 0.2066342 0.7420992 0.02142592 0.004633159 0.01588287 0.1273344 0.4934925 0.7042979 0.8065772 0.4935459 0.05840288 0.7973215 
0.616959 5958 0.2152452 0.1710469 0.6943549 0.4168795 0.2068639 0.7418127 0.02144972 0.00352711 0.01478932 0.1263647 0.4929296 0.7039693 0.8063623 0.4940943 0.05735658 0.7970973 
0.7224257 5959 0.2152462 0.1710469 0.6943549 0.4168795 0.2068639 0.7418127 0.02144972 0.00352711 0.01478932 0.1263647 0.4929296 0.7039693 0.8063623 0.4940943 0.05735658 0.7970973 
0.720559 5960 0.2152442 0.1710469 0.6943549 0.4168795 0.2068639 0.7418127 0.02144972 0.00352711 0.01478932 0.1263647 0.4929296 0.7039693 0.8063623 0.4940943 0.05735658 0.7970973 
0.618559 5961 0.2152452 0.1710479 0.6943549 0.4168795 0.2068639 0.7418127 0.02144972 0.00352711 0.01478932 0.1263647 0.4929296 0.7039693 0.8063623 0.4940943 0.05735658 0.7970973 
0.7220257 5962 0.2152452 0.1710459 0.6943549 0.4168795 0.2068639 0.7418127 0.02144972 0.00352711 0.01478932 0.1263647 0.4929296 0.7039693 0.8063623 0.4940943 0.05735658 0.7970973 
0.7198924 5963 0.2152452 0.1710469 0.6943559 0.4168795 0.2068639 0.7418127 0.02144972 0.00352711 0.01478932 0.1263647 0.4929296 0.7039693 0.8063623 0.4940943 0.05735658 0.7970973 
0.619759 5964 0.2152452 0.1710469 0.6943539 0.4168795 0.2068639 0.7418127 0.02144972 0.00352711 0.01478932 0.1263647 0.4929296 0.7039693 0.8063623 0.4940943 0.05735658 0.7970973 
0.5794924 5965 0.2152452 0.1710469 0.6943549 0.4168805 0.2068639 0.7418127 0.02144972 0.00352711 0.01478932 0.1263647 0.4929296 0.7039693 0.8063623 0.4940943 0.05735658 0.7970973 
0.7238924 5966 0.2152452 0.1710469 0.6943549 0.4168785 0.2068639 0.7418127 0.02144972 0.00352711 0.01478932 0.1263647 0.4929296 0.7039693 0.8063623 0.4940943 0.05735658 0.7970973 
0.6184257 5967 0.2152452 0.1710469 0.6943549 0.4168795 0.2068649 0.7418127 0.02144972 0.00352711 0.01478932 0.1263647 0.4929296 0.7039693 0.8063623 0.4940943 0.05735658 0.7970973 
0.7198924 5968 0.2152452 0.1710469 0.6943549 0.4168795 0.2068629 0.7418127 0.02144972 0.00352711 0.01478932 0.1263647 0.4929296 0.7039693 0.8063623 0.4940943 0.05735658 0.7970973 
0.7250924 5969 0.2152452 0.1710469 0.6943549 0.4168795 0.2068639 0.7418137 0.02144972 0.00352711 0.01478932 0.1263647 0.4929296 0.7039693 0.8063623 0.4940943 0.05735658 0.7970973 
0.5770924 5970 0.2152452 0.1710469 0.6943549 0.4168795 0.2068639 0.7418117 0.02144972 0.00352711 0.01478932 0.1263647 0.4929296 0.7039693 0.8063623 0.4940943 0.05735658 0.7970973 
0.5754924 5971 0.2152452 0.1710469 0.6943549 0.4168795 0.2068639 0.7418127 0.02145072 0.00352711 0.01478932 0.1263647 0.4929296 0.7039693 0.8063623 0.4940943 0.05735658 0.7970973 
0.5772257 5972 0.2152452 0.1710469 0.6943549 0.4168795 0.2068639 0.7418127 0.02144872 0.00352711 0.01478932 0.1263647 0.4929296 0.7039693 0.8063623 0.4940943 0.05735658 0.7970973 
0.7192257 5973 0.2152452 0.1710469 0.6943549 0.4168795 0.2068639 0.7418127 0.02144972 0.00352811 0.01478932 0.1263647 0.4929296 0.7039693 0.8063623 0.4940943 0.05735658 0.7970973 
0.7216257 5974 0.2152452 0.1710469 0.6943549 0.4168795 0.2068639 0.7418127 0.02144972 0.00352611 0.01478932 0.1263647 0.4929296 0.7039693 0.8063623 0.4940943 0.05735658 0.7970973 
0.615759 5975 0.2152452 0.1710469 0.6943549 0.4168795 0.2068639 0.7418127 0.02144972 0.00352711 0.01479032 0.1263647 0.4929296 0.7039693 0.8063623 0.4940943 0.05735658 0.7970973 
0.6154924 5976 0.2152452 0.1710469 0.6943549 0.4168795 0.2068639 0.7418127 0.02144972 0.00352711 0.01478832 0.1263647 0.4929296 0.7039693 0.8063623 0.4940943 0.05735658 0.7970973 
0.6172257 5977 0.2152452 0.1710469 0.6943549 0.4168795 0.2068639 0.7418127 0.02144972 0.00352711 0.01478932 0.1263657 0.4929296 0.7039693 0.8063623 0.4940943 0.05735658 0.7970973 
0.7212257 5978 0.2152452 0.1710469 0.6943549 0.4168795 0.2068639 0.7418127 0.02144972 0.00352711 0.01478932 0.1263637 0.4929296 0.7039693 0.8063623 0.4940943 0.05735658 0.7970973 
0.722959 5979 0.2152452 0.1710469 0.6943549 0.4168795 0.2068639 0.7418127 0.02144972 0.00352711 0.01478932 0.1263647 0.4929306 0.7039693 0.8063623 0.4940943 0.05735658 0.7970973 
0.723359 5980 0.2152452 0.1710469 0.6943549 0.4168795 0.2068639 0.7418127 0.02144972 0.00352711 0.01478932 0.1263647 0.4929286 0.7039693 0.8063623 0.4940943 0.05735658 0.7970973 
0.7236257 5981 0.2152452 0.1710469 0.6943549 0.4168795 0.2068639 0.7418127 0.02144972 0.00352711 0.01478932 0.1263647 0.4929296 0.7039703 0.8063623 0.4940943 0.05735658 0.7970973 
0.6198924 5982 0.2152452 0.1710469 0.6943549 0.4168795 0.2068639 0.7418127 0.02144972 0.00352711 0.01478932 0.1263647 0.4929296 0.7039683 0.8063623 0.4940943 0.05735658 0.7970973 
0.7236257 5983 0.2152452 0.1710469 0.6943549 0.4168795 0.2068639 0.7418127 0.02144972 0.00352711 0.01478932 0.1263647 0.4929296 0.7039693 0.8063633 0.4940943 0.05735658 0.7970973 
0.5800257 5984 0.2152452 0.1710469 0.6943549 0.4168795 0.2068639 0.7418127 0.02144972 0.00352711 0.01478932 0.1263647 0.4929296 0.7039693 0.8063613 0.4940943 0.05735658 0.7970973 
0.580959 5985 0.2152452 0.1710469 0.6943549 0.4168795 0.2068639 0.7418127 0.02144972 0.00352711 0.01478932 0.1263647 0.4929296 0.7039693 0.8063623 0.4940953 0.05735658 0.7970973 
0.6196257 5986 0.2152452 0.1710469 0.6943549 0.4168795 0.2068639 0.7418127 0.02144972 0.00352711 0.01478932 0.1263647 0.4929296 0.7039693 0.8063623 0.4940933 0.05735658 0.7970973 
0.6186924 5987 0.2152452 0.1710469 0.6943549 0.4168795 0.2068639 0.7418127 0.02144972 0.00352711 0.01478932 0.1263647 0.4929296 0.7039693 0.8063623 0.4940943 0.05735758 0.7970973 
0.721759 5988 0.2152452 0.1710469 0.6943549 0.4168795 0.2068639 0.7418127 0.02144972 0.00352711 0.01478932 0.1263647 0.4929296 0.7039693 0.8063623 0.4940943 0.05735558 0.7970973 
0.7226924 5989 0.2152452 0.1710469 0.6943549 0.4168795 0.2068639 0.7418127 0.02144972 0.00352711 0.01478932 0.1263647 0.4929296 0.7039693 0.8063623 0.4940943 0.05735658 0.7970983 
0.7236257 5990 0.2152452 0.1710469 0.6943549 0.4168795 0.2068639 0.7418127 0.02144972 0.00352711 0.01478932 0.1263647 0.4929296 0.7039693 0.8063623 0.4940943 0.05735658 0.7970963 
0.5626924 5991 0.2148573 0.170637 0.6946981 0.4165912 0.2069661 0.741685 0.02146033 0.003034475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062665 0.4943386 0.05689056 0.796997 
0.602559 5992 0.2148583 0.170637 0.6946981 0.4165912 0.2069661 0.741685 0.02146033 0.003034475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062665 0.4943386 0.05689056 0.796997 
0.6026924 5993 0.2148563 0.170637 0.6946981 0.4165912 0.2069661 0.741685 0.02146033 0.003034475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062665 0.4943386 0.05689056 0.796997 
0.5628257 5994 0.2148573 0.170638 0.6946981 0.4165912 0.2069661 0.741685 0.02146033 0.003034475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062665 0.4943386 0.05689056 0.796997 
0.7072257 5995 0.2148573 0.170636 0.6946981 0.4165912 0.2069661 0.741685 0.02146033 0.003034475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062665 0.4943386 0.05689056 0.796997 
0.7098924 5996 0.2148573 0.170637 0.6946991 0.4165912 0.2069661 0.741685 0.02146033 0.003034475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062665 0.4943386 0.05689056 0.796997 
0.5630924 5997 0.2148573 0.170637 0.6946971 0.4165912 0.2069661 0.741685 0.02146033 0.003034475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062665 0.4943386 0.05689056 0.796997 
0.7096257 5998 0.2148573 0.170637 0.6946981 0.4165922 0.2069661 0.741685 0.02146033 0.003034475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062665 0.4943386 0.05689056 0.796997 
0.5642924 5999 0.2148573 0.170637 0.6946981 0.4165902 0.2069661 0.741685 0.02146033 0.003034475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062665 0.4943386 0.05689056 0.796997 
0.564559 6000 0.2148573 0.170637 0.6946981 0.4165912 0.2069671 0.741685 0.02146033 0.003034475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062665 0.4943386 0.05689056 0.796997 
0.6044257 6001 0.2148573 0.170637 0.6946981 0.4165912 0.2069651 0.741685 0.02146033 0.003034475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062665 0.4943386 0.05689056 0.796997 
0.7146924 6002 0.2148573 0.170637 0.6946981 0.4165912 0.2069661 0.741686 0.02146033 0.003034475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062665 0.4943386 0.05689056 0.796997 
0.6050924 6003 0.2148573 0.170637 0.6946981 0.4165912 0.2069661 0.741684 0.02146033 0.003034475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062665 0.4943386 0.05689056 0.796997 
0.5668257 6004 0.2148573 0.170637 0.6946981 0.4165912 0.2069661 0.741685 0.02146133 0.003034475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062665 0.4943386 0.05689056 0.796997 
0.7110924 6005 0.2148573 0.170637 0.6946981 0.4165912 0.2069661 0.741685 0.02145933 0.003034475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062665 0.4943386 0.05689056 0.796997 
0.7134924 6006 0.2148573 0.170637 0.6946981 0.4165912 0.2069661 0.741685 0.02146033 0.003035475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062665 0.4943386 0.05689056 0.796997 
0.5706924 6007 0.2148573 0.170637 0.6946981 0.4165912 0.2069661 0.741685 0.02146033 0.003033475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062665 0.4943386 0.05689056 0.796997 
0.715759 6008 0.2148573 0.170637 0.6946981 0.4165912 0.2069661 0.741685 0.02146033 0.003034475 0.01430325 0.1259328 0.4926789 0.7038229 0.8062665 0.4943386 0.05689056 0.796997 
0.717359 6009 0.2148573 0.170637 0.6946981 0.4165912 0.2069661 0.741685 0.02146033 0.003034475 0.01430125 0.1259328 0.4926789 0.7038229 0.8062665 0.4943386 0.05689056 0.796997 
0.571759 6010 0.2148573 0.170637 0.6946981 0.4165912 0.2069661 0.741685 0.02146033 0.003034475 0.01430225 0.1259338 0.4926789 0.7038229 0.8062665 0.4943386 0.05689056 0.796997 
0.713759 6011 0.2148573 0.170637 0.6946981 0.4165912 0.2069661 0.741685 0.02146033 0.003034475 0.01430225 0.1259318 0.4926789 0.7038229 0.8062665 0.4943386 0.05689056 0.796997 
0.5654924 6012 0.2148573 0.170637 0.6946981 0.4165912 0.2069661 0.741685 0.02146033 0.003034475 0.01430225 0.1259328 0.4926799 0.7038229 0.8062665 0.4943386 0.05689056 0.796997 
0.7106924 6013 0.2148573 0.170637 0.6946981 0.4165912 0.2069661 0.741685 0.02146033 0.003034475 0.01430225 0.1259328 0.4926779 0.7038229 0.8062665 0.4943386 0.05689056 0.796997 
0.7110924 6014 0.2148573 0.170637 0.6946981 0.4165912 0.2069661 0.741685 0.02146033 0.003034475 0.01430225 0.1259328 0.4926789 0.7038239 0.8062665 0.4943386 0.05689056 0.796997 
0.711359 6015 0.2148573 0.170637 0.6946981 0.4165912 0.2069661 0.741685 0.02146033 0.003034475 0.01430225 0.1259328 0.4926789 0.7038219 0.8062665 0.4943386 0.05689056 0.796997 
0.7092257 6016 0.2148573 0.170637 0.6946981 0.4165912 0.2069661 0.741685 0.02146033 0.003034475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062675 0.4943386 0.05689056 0.796997 
0.6016257 6017 0.2148573 0.170637 0.6946981 0.4165912 0.2069661 0.741685 0.02146033 0.003034475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062655 0.4943386 0.05689056 0.796997 
0.7068257 6018 0.2148573 0.170637 0.6946981 0.4165912 0.2069661 0.741685 0.02146033 0.003034475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062665 0.4943396 0.05689056 0.796997 
0.5996257 6019 0.2148573 0.170637 0.6946981 0.4165912 0.2069661 0.741685 0.02146033 0.003034475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062665 0.4943376 0.05689056 0.796997 
0.7084257 6020 0.2148573 0.170637 0.6946981 0.4165912 0.2069661 0.741685 0.02146033 0.003034475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062665 0.4943386 0.05689156 0.796997 
0.557759 6021 0.2148573 0.170637 0.6946981 0.4165912 0.2069661 0.741685 0.02146033 0.003034475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062665 0.4943386 0.05688956 0.796997 
0.702559 6022 0.2148573 0.170637 0.6946981 0.4165912 0.2069661 0.741685 0.02146033 0.003034475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062665 0.4943386 0.05689056 0.796998 
0.703759 6023 0.2148573 0.170637 0.6946981 0.4165912 0.2069661 0.741685 0.02146033 0.003034475 0.01430225 0.1259328 0.4926789 0.7038229 0.8062665 0.4943386 0.05689056 0.796996 
0.5510924 6024 0.2147619 0.1705364 0.6947825 0.4165204 0.2069913 0.7416537 0.02146293 0.002913433 0.01418258 0.1258267 0.4926173 0.703787 0.806243 0.4943986 0.05677605 0.7969723 
0.698959 6025 0.2147629 0.1705364 0.6947825 0.4165204 0.2069913 0.7416537 0.02146293 0.002913433 0.01418258 0.1258267 0.4926173 0.703787 0.806243 0.4943986 0.05677605 0.7969723 
0.5916257 6026 0.2147609 0.1705364 0.6947825 0.4165204 0.2069913 0.7416537 0.02146293 0.002913433 0.01418258 0.1258267 0.4926173 0.703787 0.806243 0.4943986 0.05677605 0.7969723 
0.5926924 6027 0.2147619 0.1705374 0.6947825 0.4165204 0.2069913 0.7416537 0.02146293 0.002913433 0.01418258 0.1258267 0.4926173 0.703787 0.806243 0.4943986 0.05677605 0.7969723 
0.5930924 6028 0.2147619 0.1705354 0.6947825 0.4165204 0.2069913 0.7416537 0.02146293 0.002913433 0.01418258 0.1258267 0.4926173 0.703787 0.806243 0.4943986 0.05677605 0.7969723 
0.7000257 6029 0.2147619 0.1705364 0.6947835 0.4165204 0.2069913 0.7416537 0.02146293 0.002913433 0.01418258 0.1258267 0.4926173 0.703787 0.806243 0.4943986 0.05677605 0.7969723 
0.5950924 6030 0.2147619 0.1705364 0.6947815 0.4165204 0.2069913 0.7416537 0.02146293 0.002913433 0.01418258 0.1258267 0.4926173 0.703787 0.806243 0.4943986 0.05677605 0.7969723 
0.7032257 6031 0.2147619 0.1705364 0.6947825 0.4165214 0.2069913 0.7416537 0.02146293 0.002913433 0.01418258 0.1258267 0.4926173 0.703787 0.806243 0.4943986 0.05677605 0.7969723 
0.7046924 6032 0.2147619 0.1705364 0.6947825 0.4165194 0.2069913 0.7416537 0.02146293 0.002913433 0.01418258 0.1258267 0.4926173 0.703787 0.806243 0.4943986 0.05677605 0.7969723 
0.557759 6033 0.2147619 0.1705364 0.6947825 0.4165204 0.2069923 0.7416537 0.02146293 0.002913433 0.01418258 0.1258267 0.4926173 0.703787 0.806243 0.4943986 0.05677605 0.7969723 
0.5954924 6034 0.2147619 0.1705364 0.6947825 0.4165204 0.2069903 0.7416537 0.02146293 0.002913433 0.01418258 0.1258267 0.4926173 0.703787 0.806243 0.4943986 0.05677605 0.7969723 
0.700959 6035 0.2147619 0.1705364 0.6947825 0.4165204 0.2069913 0.7416547 0.02146293 0.002913433 0.01418258 0.1258267 0.4926173 0.703787 0.806243 0.4943986 0.05677605 0.7969723 
0.5532257 6036 0.2147619 0.1705364 0.6947825 0.4165204 0.2069913 0.7416527 0.02146293 0.002913433 0.01418258 0.1258267 0.4926173 0.703787 0.806243 0.4943986 0.05677605 0.7969723 
0.6984257 6037 0.2147619 0.1705364 0.6947825 0.4165204 0.2069913 0.7416537 0.02146393 0.002913433 0.01418258 0.1258267 0.4926173 0.703787 0.806243 0.4943986 0.05677605 0.7969723 
0.6974924 6038 0.2147619 0.1705364 0.6947825 0.4165204 0.2069913 0.7416537 0.02146193 0.002913433 0.01418258 0.1258267 0.4926173 0.703787 0.806243 0.4943986 0.05677605 0.7969723 
0.6984257 6039 0.2147619 0.1705364 0.6947825 0.4165204 0.2069913 0.7416537 0.02146293 0.002914433 0.01418258 0.1258267 0.4926173 0.703787 0.806243 0.4943986 0.05677605 0.7969723 
0.5524257 6040 0.2147619 0.1705364 0.6947825 0.4165204 0.2069913 0.7416537 0.02146293 0.002912433 0.01418258 0.1258267 0.4926173 0.703787 0.806243 0.4943986 0.05677605 0.7969723 
0.6982924 6041 0.2147619 0.1705364 0.6947825 0.4165204 0.2069913 0.7416537 0.02146293 0.002913433 0.01418358 0.1258267 0.4926173 0.703787 0.806243 0.4943986 0.05677605 0.7969723 
0.5918924 6042 0.2147619 0.1705364 0.6947825 0.4165204 0.2069913 0.7416537 0.02146293 0.002913433 0.01418158 0.1258267 0.4926173 0.703787 0.806243 0.4943986 0.05677605 0.7969723 
0.551759 6043 0.2147619 0.1705364 0.6947825 0.4165204 0.2069913 0.7416537 0.02146293 0.002913433 0.01418258 0.1258277 0.4926173 0.703787 0.806243 0.4943986 0.05677605 0.7969723 
0.5926924 6044 0.2147619 0.1705364 0.6947825 0.4165204 0.2069913 0.7416537 0.02146293 0.002913433 0.01418258 0.1258257 0.4926173 0.703787 0.806243 0.4943986 0.05677605 0.7969723 
0.6978924 6045 0.2147619 0.1705364 0.6947825 0.4165204 0.2069913 0.7416537 0.02146293 0.002913433 0.01418258 0.1258267 0.4926183 0.703787 0.806243 0.4943986 0.05677605 0.7969723 
0.6990924 6046 0.2147619 0.1705364 0.6947825 0.4165204 0.2069913 0.7416537 0.02146293 0.002913433 0.01418258 0.1258267 0.4926163 0.703787 0.806243 0.4943986 0.05677605 0.7969723 
0.700559 6047 0.2147619 0.1705364 0.6947825 0.4165204 0.2069913 0.7416537 0.02146293 0.002913433 0.01418258 0.1258267 0.4926173 0.703788 0.806243 0.4943986 0.05677605 0.7969723 
0.6986924 6048 0.2147619 0.1705364 0.6947825 0.4165204 0.2069913 0.7416537 0.02146293 0.002913433 0.01418258 0.1258267 0.4926173 0.703786 0.806243 0.4943986 0.05677605 0.7969723 
0.5546924 6049 0.2147619 0.1705364 0.6947825 0.4165204 0.2069913 0.7416537 0.02146293 0.002913433 0.01418258 0.1258267 0.4926173 0.703787 0.806244 0.4943986 0.05677605 0.7969723 
0.556559 6050 0.2147619 0.1705364 0.6947825 0.4165204 0.2069913 0.7416537 0.02146293 0.002913433 0.01418258 0.1258267 0.4926173 0.703787 0.806242 0.4943986 0.05677605 0.7969723 
0.701359 6051 0.2147619 0.1705364 0.6947825 0.4165204 0.2069913 0.7416537 0.02146293 0.002913433 0.01418258 0.1258267 0.4926173 0.703787 0.806243 0.4943996 0.05677605 0.7969723 
0.7014924 6052 0.2147619 0.1705364 0.6947825 0.4165204 0.2069913 0.7416537 0.02146293 0.002913433 0.01418258 0.1258267 0.4926173 0.703787 0.806243 0.4943976 0.05677605 0.7969723 
0.5562924 6053 0.2147619 0.1705364 0.6947825 0.4165204 0.2069913 0.7416537 0.02146293 0.002913433 0.01418258 0.1258267 0.4926173 0.703787 0.806243 0.4943986 0.05677705 0.7969723 
0.5928257 6054 0.2147619 0.1705364 0.6947825 0.4165204 0.2069913 0.7416537 0.02146293 0.002913433 0.01418258 0.1258267 0.4926173 0.703787 0.806243 0.4943986 0.05677505 0.7969723 
0.5546924 6055 0.2147619 0.1705364 0.6947825 0.4165204 0.2069913 0.7416537 0.02146293 0.002913433 0.01418258 0.1258267 0.4926173 0.703787 0.806243 0.4943986 0.05677605 0.7969733 
0.5544257 6056 0.2147619 0.1705364 0.6947825 0.4165204 0.2069913 0.7416537 0.02146293 0.002913433 0.01418258 0.1258267 0.4926173 0.703787 0.806243 0.4943986 0.05677605 0.7969713 
