,ts,io,mpi,iops,mpi_hit,other_hit,io_p,mpi_p,other_p
53,530.0,0.9627058722802744,12.092699364113514,22.337542427294466,680.974226131606,-0.00010999332062056055,0.30084558508758574,3.7789685512854736,95.92018586362694
54,540.0,1.0541761614790488,11.049542088214366,23.504692343709394,650.7593060236977,7.785787238390185e-05,0.32943005046220275,3.4529819025669894,96.2175880469708
55,550.0,1.0120103710972117,7.520912628628707,20.85768428184838,662.8330340757675,-0.0013875897520847502,0.31625324096787866,2.350285196446471,97.33346156258565
56,560.0,1.1154012523937524,10.406083778019365,23.3691639213057,656.9356291822114,-1.8907880985352676e-05,0.34856289137304763,3.251901180631052,96.3995359279959
57,570.0,1.3310012664623017,11.933590929740376,26.648497811691414,679.4998615570512,0.001394710614476935,0.41593789576946927,3.7292471655438675,95.85481493868666
58,580.0,0.8428500306532456,5.869822319335867,16.746483893596633,634.9662944805168,-0.00033676518160064006,0.26339063457913925,1.8343194747924583,97.9022898906284
59,590.0,1.2501190456342073,12.353088997296709,25.660935320554017,670.9383500758995,0.00038068764843046665,0.3906622017606898,3.8603403116552215,95.74899748658409
60,600.0,1.2465217716127341,11.617909443504004,24.73248486646844,669.386174694977,-0.00020665131705754902,0.3895380536289794,3.6305967010950013,95.97986524527602
61,610.0,0.9542903399888587,7.976132677106079,23.48093228250127,643.8434528207654,0.0001900794732137001,0.29821573124651835,2.49254146159565,97.20924280715784
62,620.0,1.179997287808419,10.509646537304775,27.095565990856812,672.6124313387409,-0.00014066052790440153,0.36874915244013096,3.284264542907742,96.34698630465212
63,630.0,0.841372538893566,7.336971084171523,21.828928663537226,638.8198298588686,-0.0007468440098818974,0.2629289184042394,2.292803463803601,97.44426761779216
64,640.0,1.1870019765865294,12.07216139468403,29.724272605376427,691.1622511059031,0.0215949598723455,0.37093811768329044,3.7725504358387596,95.85651144647795
65,650.0,0.9448592724847771,7.6666950142404175,23.704417734055824,646.5005739789121,-0.021254226800010656,0.29526852265149284,2.3958421919501305,97.30888928539838
66,660.0,0.7822802260637189,8.854442971980234,22.768872471310715,653.117420360315,-0.0008355354566447204,0.24446257064491217,2.767013428743823,96.98852400061126
67,670.0,1.2268817049132537,13.586175962621951,34.350954900411125,689.1632410358943,0.0013908994615121628,0.38340053278539177,4.24567998831936,95.37091947889525
68,680.0,0.7837666053794408,6.7283875920176115,16.779278513789905,642.1503168775089,-7.778303643135587e-05,0.24492706418107524,2.1026211225055036,97.65245181331342
69,690.0,1.101314276268596,11.260273379909904,23.378041971692255,669.2782602508814,8.576234085921897e-05,0.3441607113339362,3.518835431221845,96.13700385744421
